,daysOnMovoto,listDate,listingAgent,listPrice,lotSize,sqftTotal,mlsNumber,bath,bed,officeListName,propertyType,yearBuilt,zipCode,path,status,houseRealStatus,createdAt,onMarketDateTime,priceRaw,geo.state,geo.city,geo.zipcode,geo.address
1689,51,2021-01-31 00:00:00,Charlene Attard,1395000,1870,1421,421526492,2,3,Compass,CONDO,1900,94117,san-francisco-ca/441-waller-street-san-francisco-ca-94117-110_442545/for-sale/,Pending,PENDING,2021-03-12 06:26:15,2021-01-31 00:00:00,1395000,CA,San Francisco,94117,441 Waller St
1692,52,2021-03-07 00:00:00,Linda Mayne,5250000,3881,5003,421526166,4,5,Mayne and Company,SINGLE_FAMILY_HOUSE,1904,94118,san-francisco-ca/3675-clay-st-san-francisco-ca-94118/pid_rr0woad48g/for-sale/,Pending,PENDING,2021-03-11 20:16:55,2021-03-07 00:00:00,5250000,CA,San Francisco,94118,3675 Clay St
1693,52,2021-03-11 00:00:00,Loring Aguillon-Racine,649000,0,568,421527363,1,1,"JS Sullivan Sales and Marketing, Inc.",CONDO,2021,94102,san-francisco-ca/555-golden-gate-ave-apt-1a-san-francisco-ca-94102-110_421527363/for-sale/,Pending,PENDING,2021-03-11 19:41:38,2021-03-11 00:00:00,649000,CA,San Francisco,94102,555 Golden Gate Ave #1A
1694,52,2021-03-11 00:00:00,Wendy Storch,1150000,0,1145,421526936,1,2,Sotheby's International Realty,CONDO,1900,94107,san-francisco-ca/225-arkansas-st-san-francisco-ca-94107/pid_2n2yoad48g/for-sale/,Pending,PENDING,2021-03-11 19:21:32,2021-03-11 00:00:00,1150000,CA,San Francisco,94107,225 Arkansas St
1695,53,2021-02-11 00:00:00,Colleen Cotter,1599000,3421,1704,421516878,1,3,Vanguard Properties,CONDO,1925,94117,san-francisco-ca/2042-grove-st-san-francisco-ca-94117-110_413242/for-sale/,Pending,PENDING,2021-03-11 02:41:17,2021-02-11 00:00:00,1599000,CA,San Francisco,94117,2042 Grove St
1697,53,2021-03-10 00:00:00,Justin Goldberg,595000,17865,592,421526908,1,1,Compass,CONDO,1914,94105,san-francisco-ca/74-new-montgomery-st-203-san-francisco-ca-94105/pid_d7syoad48g/for-sale/,Pending,PENDING,2021-03-10 23:51:24,2021-03-10 00:00:00,595000,CA,San Francisco,94105,74 New Montgomery St #203
1698,53,2021-03-05 00:00:00,Pam Godbold,699000,28875,652,421525814,1,1,Compass,CONDO,2004,94107,san-francisco-ca/821-folsom-st-401-san-francisco-ca-94107-110_411367/for-sale/,Active Under Contract,PENDING,2021-03-10 21:56:16,2021-03-05 00:00:00,699000,CA,San Francisco,94107,821 Folsom St #401
1699,53,2021-03-10 00:00:00,Keenan Howard,1098888,2495,1165,40938997,1,2,"Keenan Howard Realty, Inc.",SINGLE_FAMILY_HOUSE,1940,94132,san-francisco-ca/90-byxbee-st-san-francisco-ca-94132/pid_gw9zoad48g/for-sale/,Active Under Contract,PENDING,2021-03-10 21:11:40,2021-03-10 00:00:00,1098888,CA,San Francisco,94132,90 Byxbee St
1700,53,2021-03-10 00:00:00,Anna Lam,1680000,2996,2198,421526565,3,4,Golden Star Realty,SINGLE_FAMILY_HOUSE,1923,94122,san-francisco-ca/1318-23rd-ave-san-francisco-ca-94122/pid_o9mxoad48g/for-sale/,Pending,PENDING,2021-03-10 08:31:11,2021-03-10 00:00:00,1680000,CA,San Francisco,94122,1318 23rd Ave
1702,54,2021-03-08 00:00:00,Pat Rock,1421150,1999,1025,421526597,1,2,Corcoran Global Living,SINGLE_FAMILY_HOUSE,1940,94131,san-francisco-ca/1326-diamond-st-san-francisco-ca-94131/pid_fvzzoad48g/for-sale/,Active Under Contract,PENDING,2021-03-09 16:46:32,2021-03-08 00:00:00,1421150,CA,San Francisco,94131,1326 Diamond St
1704,55,2021-03-08 00:00:00,Ramon Lei,675000,0,601,421526376,1,1,Far East Realty,CONDO,2005,94103,san-francisco-ca/270-valencia-st-502-san-francisco-ca-94103-110_413143/for-sale/,Pending,PENDING,2021-03-08 20:36:42,2021-03-08 00:00:00,675000,CA,San Francisco,94103,270 Valencia St #502
1707,56,2021-03-03 00:00:00,Georgina McInerney,1795000,11368,1303,421520859,2,2,Compass,CONDO,2017,94109,san-francisco-ca/1601-larkin-st-apt-402-san-francisco-ca-94109-110_421520859/for-sale/,Pending,PENDING,2021-03-07 20:16:18,2021-03-03 00:00:00,1795000,CA,San Francisco,94109,1601 Larkin St #402
1708,57,2021-02-23 00:00:00,Mikhail Kurgatnikov,1995000,3009,3071,421525759,3,4,New Age Realty & Mortgage,SINGLE_FAMILY_HOUSE,1930,94127,san-francisco-ca/59-manor-drive-san-francisco-ca-94127-110_439148/for-sale/,Pending,PENDING,2021-03-06 03:21:34,2021-02-23 00:00:00,1995000,CA,San Francisco,94127,59 Manor Dr
1713,58,2021-03-04 00:00:00,Paul Warrin,1895000,3781,1770,421525066,3,3,Golden Gate Sotheby's International,CONDO,1982,94123,san-francisco-ca/1332-chestnut-st-san-francisco-ca-94123/pid_7tkwoad48g/for-sale/,Pending,PENDING,2021-03-05 22:21:38,2021-03-04 00:00:00,1895000,CA,San Francisco,94123,1332 Chestnut St
1714,58,2021-01-15 00:00:00,Rob Bryan,2195000,11243,3260,421525499,4,4,Marker Luxury Properties,SINGLE_FAMILY_HOUSE,1885,94115,san-francisco-ca/1400-golden-gate-ave-san-francisco-ca-94115-110_409253/for-sale/,Pending,PENDING,2021-03-05 20:01:45,2021-01-15 00:00:00,2195000,CA,San Francisco,94115,1400 Golden Gate Ave
1715,58,2021-03-05 00:00:00,Elizabeth Quijada,1565000,2500,2400,421525415,2,4,Quijada Realty Group,MULTI_FAMILY,1945,94122,san-francisco-ca/2209-lincoln-way-apt-2-san-francisco-ca-94122-110_421525415/for-sale/,Pending,PENDING,2021-03-05 19:56:32,2021-03-05 00:00:00,1565000,CA,San Francisco,94122,2209 Lincoln Way #2
1716,58,2021-03-05 00:00:00,Mark Brown,2295000,11105,1671,421525306,3,3,Keller Williams San Francisco,CONDO,2015,94110,san-francisco-ca/3590-20th-st-507-san-francisco-ca-94110-110_433050/for-sale/,Pending,PENDING,2021-03-05 19:11:49,2021-03-05 00:00:00,2295000,CA,San Francisco,94110,3590 20th St #507
1717,58,2021-01-12 00:00:00,Paul Warrin,2650000,0,2135,512037,2,3,Golden Gate Sotheby's International,CONDO,1937,94123,san-francisco-ca/1746-bay-st-san-francisco-ca-94123/pid_bkjwoad48g/for-sale/,Pending,PENDING,2021-03-05 18:51:46,2021-01-12 00:00:00,2650000,CA,San Francisco,94123,1746 Bay St
1718,58,2021-02-23 00:00:00,Brandon Tran,1995000,2779,2428,421524810,3,5,Compass SF,MULTI_FAMILY,1955,94131,san-francisco-ca/483-28th-st-apt-2-san-francisco-ca-94131-110_421524810/for-sale/,Pending,PENDING,2021-03-05 18:46:29,2021-02-23 00:00:00,1995000,CA,San Francisco,94131,483 28th St #2
1719,58,2021-03-02 00:00:00,Kirk Dahle,848000,2668,1137,421523985,2,1,Vanguard Properties,CONDO,2001,94103,san-francisco-ca/374-11th-st-3-san-francisco-ca-94103/pid_qqlyoad48g/for-sale/,Pending,PENDING,2021-03-05 08:46:12,2021-03-02 00:00:00,848000,CA,San Francisco,94103,374 11th St #3
1720,58,2021-03-01 00:00:00,Steven Gallagher,720000,0,585,421524393,1,1,Coldwell Banker Realty,CONDO,1982,94133,san-francisco-ca/460-francisco-st-302-san-francisco-ca-94133/pid_mo6voad48g/for-sale/,Active Under Contract,PENDING,2021-03-05 08:46:12,2021-03-01 00:00:00,720000,CA,San Francisco,94133,460 Francisco St #302
1722,59,2021-02-23 17:56:31,Shanne Carvalho,999000,2496,1525,ML81831062,1,2,eXp Realty of California Inc.,SINGLE_FAMILY_HOUSE,1925,94131,san-francisco-ca/291-hearst-ave-san-francisco-ca-94131/pid_ethyoad48g/for-sale/,Active Under Contract,PENDING,2021-03-05 01:42:24,2021-02-23 17:56:31,999000,CA,San Francisco,94131,291 Hearst Ave
1725,59,2021-02-12 00:00:00,Richard Hurwitz,799000,9600,694,421523736,2,1,Corcoran Global Living,CONDO,1924,94103,san-francisco-ca/465-10th-st-306-san-francisco-ca-94103/pid_rzlyoad48g/for-sale/,Pending,PENDING,2021-03-04 20:51:41,2021-02-12 00:00:00,799000,CA,San Francisco,94103,465 10th St #306
1726,59,2021-02-22 00:00:00,Judson Gregory,1775000,3515,2209,421521870,2,3,Compass,SINGLE_FAMILY_HOUSE,1928,94127,san-francisco-ca/20-pinehurst-way-san-francisco-ca-94127/pid_ndkyoad48g/for-sale/,Pending,PENDING,2021-03-04 19:51:35,2021-02-22 00:00:00,1775000,CA,San Francisco,94127,20 Pinehurst Way
1727,59,2021-02-28 00:00:00,Laura Kaufman,1295000,48750,2009,421523767,3,2,Corcoran Global Living,CONDO,2006,94107,san-francisco-ca/25-sierra-st-apt-w302-san-francisco-ca-94107-110_421523767/for-sale/,Pending,PENDING,2021-03-04 19:41:35,2021-02-28 00:00:00,1295000,CA,San Francisco,94107,25 Sierra St #W302
1728,59,2021-03-01 00:00:00,Gary Tribulato,1949000,3725,1708,421525169,3,3,Corcoran Global Living,CONDO,2021,94117,san-francisco-ca/2150-hayes-st-apt-2-san-francisco-ca-94117-110_421525169/for-sale/,Active Under Contract,PENDING,2021-03-04 19:31:23,2021-03-01 00:00:00,1949000,CA,San Francisco,94117,2150 Hayes St #2
1729,59,2021-03-04 00:00:00,Loring Aguillon-Racine,689000,0,573,421524838,1,1,"JS Sullivan Sales and Marketing, Inc.",CONDO,2020,94102,san-francisco-ca/555-golden-gate-ave-apt-2b-san-francisco-ca-94102-110_421524838/for-sale/,Pending,PENDING,2021-03-04 19:31:23,2021-03-04 00:00:00,689000,CA,San Francisco,94102,555 Golden Gate Ave #2B
1730,59,2021-03-01 00:00:00,Gary Tribulato,2195000,3725,1742,421525111,3,3,Corcoran Global Living,CONDO,2021,94117,san-francisco-ca/2150-hayes-st-apt-3-san-francisco-ca-94117-110_421525111/for-sale/,Active Under Contract,PENDING,2021-03-04 19:06:50,2021-03-01 00:00:00,2195000,CA,San Francisco,94117,2150 Hayes St #3
1731,59,2021-02-14 00:00:00,Everest Mwamba,1698000,1366,2393,421522774,4,4,"Kenney & Everest Real Estate, Inc.",SINGLE_FAMILY_HOUSE,1997,94116,san-francisco-ca/2968-sloat-blvd-san-francisco-ca-94116/pid_l85xoad48g/for-sale/,Pending,PENDING,2021-03-04 15:26:38,2021-02-14 00:00:00,1698000,CA,San Francisco,94116,2968 Sloat Blvd
1732,59,2021-03-01 00:00:00,Susie Lee,1795000,2099,3016,421524209,4,4,Compass,MULTI_FAMILY,1955,94122,san-francisco-ca/1405-48th-ave-apt-4-san-francisco-ca-94122-110_421524209/for-sale/,Pending,PENDING,2021-03-04 08:36:17,2021-03-01 00:00:00,1795000,CA,San Francisco,94122,1405 48th Ave #4
1733,59,2021-02-24 00:00:00,Heather Stoltz,599000,325629,669,421523032,1,1,Berkshire Hathaway-Franciscan,CONDO,2002,94132,san-francisco-ca/8400-oceanview-ter-apt-111-san-francisco-ca-94132-110_421523032/for-sale/,Pending,PENDING,2021-03-04 08:36:15,2021-02-24 00:00:00,599000,CA,San Francisco,94132,8400 Oceanview Ter #111
1734,59,2021-02-22 00:00:00,Paul Warrin,950000,2596,1430,421524708,1,2,Golden Gate Sotheby's International,CONDO,1900,94115,san-francisco-ca/1041-alabama-st-san-francisco-ca-94110-110_509513/for-sale/,Active Under Contract,PENDING,2021-03-04 05:26:17,2021-02-22 00:00:00,950000,CA,San Francisco,94115,1041 Alabama St
1736,60,2021-03-03 16:23:22,Stephan A. Marshall,1399000,1437,1770,ML81832334,2,3,Sereno,SINGLE_FAMILY_HOUSE,1914,94118,san-francisco-ca/588-12th-ave-san-francisco-ca-94118/pid_clfxoad48g/for-sale/,Active Under Contract,PENDING,2021-03-04 00:27:26,2021-03-03 16:23:22,1399000,CA,San Francisco,94118,588 12th Ave
1737,60,2021-03-03 00:00:00,Michael Klestoff,2750000,3781,4819,421524858,6,10,"West & Praszker, REALTORS®",MULTI_FAMILY,1908,94108,san-francisco-ca/1237-taylor-st-apt-3-san-francisco-ca-94108-110_421524858/for-sale/,Pending,PENDING,2021-03-04 00:16:30,2021-03-03 00:00:00,2750000,CA,San Francisco,94108,1237 Taylor St #3
