,closePrice,daysOnMovoto,id,tnImgPath,listDate,listingAgent,listPrice,lotSize,sqftTotal,mlsDbNumber,mlsNumber,bath,bed,openHouses,officeListName,photoCount,propertyType,propertyTypeDisplayName,yearBuilt,zipCode,path,status,houseRealStatus,priceChange,propertyId,visibility,soldDate,createdAt,imageDownloaderStatus,onMarketDateTime,virtualTourLink,nhsDetails,isNHS,isSold,listingByMovoto,priceRaw,isVideoTour,is3DTour,videoTourLink,mls.dateHidden,mls.id,geo.state,geo.city,geo.lat,geo.lng,geo.zipcode,geo.subPremise,geo.address,virtualLink,address,nhsBuilderName,nhsBuilderId,nhsListingType,nhsMarketName,nhsMarketId,nhsPlanName,nhsCommunityName,nhsCommunityId,longitude,latitude,activeUnderContract
1400,,25,b1ee62d9-8ff9-4569-a749-c12393c21e92,https://pi.movoto.com/p/110/421535928_0_6NUu7f_p.jpeg,2021-03-17 00:00:00,Richard Hills,1398000,2500.0,2940.0,110,421535928,4.0,6.0,[],Vanguard Properties,23,MULTI_FAMILY,Multi Family,1925.0,94112,san-francisco-ca/89-france-ave-apt-3-san-francisco-ca-94112-110_421535928/for-sale/,Pending,PENDING,,25be5827-3102-4a5c-8127-3ef699775da2,NO_RESTRICTION,,2021-04-07 18:36:45,7,2021-03-17 00:00:00,Http://LondonFranceHomes.com,,False,False,False,1398000,False,True,,,110,CA,San Francisco,37.719879,-122.437818,94112,APT 3,89 France Ave #3,Http://LondonFranceHomes.com,,,,,,,,,,,,
1401,,25,5d24d219-049b-452e-a593-404c667d87d7,https://pi.movoto.com/p/110/421533373_0_Afu7nB_p.jpeg,2021-03-30 00:00:00,Isabelle Grotte,1095000,1585.0,895.0,110,421533373,1.0,1.0,[],Compass,22,CONDO,Condominium,1931.0,94114,san-francisco-ca/146-beaver-st-san-francisco-ca-94114-110_415058/for-sale/,Pending,PENDING,,e5bc7b40-d37b-430d-8320-c53361aabcf5,NO_RESTRICTION,,2021-04-07 18:11:46,7,2021-03-30 00:00:00,Http://www.146beaver.com/?mls,,False,False,False,1095000,False,True,,,110,CA,San Francisco,37.765025,-122.436414,94114,,146 Beaver St,Http://www.146beaver.com/?mls,,,,,,,,,,,,
1402,,25,ba57058b-e683-4754-be71-bec0042bfa60,https://pi.movoto.com/p/110/421535113_0_iqIrMj_p.jpeg,2021-04-06 00:00:00,Jess Williams,1100000,1890.0,1520.0,110,421535113,2.0,3.0,[],Generation Real Estate,25,SINGLE_FAMILY_HOUSE,Residential - Single Family,1931.0,94112,san-francisco-ca/1205-alemany-blvd-san-francisco-ca-94112-100_80646287/for-sale/,Pending,PENDING,,abea1ae0-59d0-4285-b31b-ae9bd6827665,NO_RESTRICTION,,2021-04-07 18:01:47,7,2021-04-06 00:00:00,,,False,False,False,1100000,False,False,,,110,CA,San Francisco,37.730358,-122.431107,94112,,1205 Alemany Blvd,,,,,,,,,,,,,
1403,,25,24ca12c5-84ca-4da4-87ed-0449518332cf,https://pi.movoto.com/p/110/421534643_0_6mNVVI_p.jpeg,2021-01-22 00:00:00,Aaron Bellings,1595000,3000.0,1900.0,110,421534643,2.0,4.0,[],Compass,46,CONDO,Condominium,1922.0,94121,san-francisco-ca/274-21st-ave-san-francisco-ca-94121/pid_s5axoad48g/for-sale/,Pending,PENDING,,9000beeb-3486-49f5-b69d-98c29f63d69c,NO_RESTRICTION,,2021-04-07 18:01:46,7,2021-01-22 00:00:00,Https://my.matterport.com/show/?m=RhSqZszbq7h,,False,False,False,1595000,False,True,,,110,CA,San Francisco,37.782718,-122.480297,94121,,274 21st Ave,Https://my.matterport.com/show/?m=RhSqZszbq7h,,,,,,,,,,,,
1404,,25,b2b36b9d-ef70-41af-a444-cdc1e8e84718,https://pi.movoto.com/p/110/421534216_0_6NUu7f_p.jpeg,2021-03-17 00:00:00,Richard Hills,1398000,2500.0,2940.0,110,421534216,4.0,6.0,[],Vanguard Properties,23,SINGLE_FAMILY_HOUSE,Residential - Single Family,1925.0,94112,san-francisco-ca/598-london-st-san-francisco-ca-94112-110_421534216/for-sale/,Pending,PENDING,,ed6041f8-13ef-435a-9824-3a6bbe6c3144,NO_RESTRICTION,,2021-04-07 17:41:10,7,2021-03-17 00:00:00,Http://LondonFranceHomes.com,,False,False,False,1398000,False,True,,,110,CA,San Francisco,37.719821,-122.43762,94112,,598 London St,Http://LondonFranceHomes.com,,,,,,,,,,,,
1405,,25,0f34e3e6-b8c2-40d6-b201-7de0e37b68f6,https://pi.movoto.com/p/110/421535870_0_FaqYZY_p.jpeg,2021-01-26 00:00:00,Susan Ferry,899000,4874.0,981.0,110,421535870,1.0,2.0,[],Coldwell Banker Realty,16,CONDO,Condo/Coop/TIC/Loft,1900.0,94110,san-francisco-ca/1286-treat-ave-apt-1288-san-francisco-ca-94110-110_421535870/for-sale/,Pending,PENDING,,05f3da5e-0b95-4a91-9ed1-bc38c2d8b821,NO_RESTRICTION,,2021-04-07 17:26:17,7,2021-01-26 00:00:00,,,False,False,False,899000,False,False,,,110,CA,San Francisco,37.749545,-122.412923,94110,APT 1288,1286 Treat Ave #1288,,,,,,,,,,,,,
1406,,25,6e1a7de3-ebb6-47ec-8fc7-40fc61546060,https://pi.movoto.com/p/110/421535887_0_3fZRBI_p.jpeg,2021-04-07 00:00:00,Robert Moffatt,1149000,9810.0,1147.0,110,421535887,2.0,2.0,[],Sotheby's International Realty,78,CONDO,Condominium,2008.0,94109,san-francisco-ca/818-van-ness-ave-704-san-francisco-ca-94109/pid_d1twoad48g/for-sale/,Pending,PENDING,,fa1a5d38-ed4c-49e3-8d0d-949593075a37,NO_RESTRICTION,,2021-04-07 17:11:34,7,2021-04-07 00:00:00,Https://www.artani704.com/,,False,False,False,1149000,False,True,,,110,CA,San Francisco,37.783203,-122.420568,94109,APT 704,818 Van Ness Ave #704,Https://www.artani704.com/,,,,,,,,,,,,
1407,,25,a0bce417-4336-4e12-bfda-416f1e140401,https://pi.movoto.com/p/110/421526273_0_zReiVR_p.jpeg,2021-03-08 00:00:00,Julie Peisner,1649000,17385.0,1948.0,110,421526273,2.0,3.0,[],Sotheby's International Realty,68,CONDO,Condominium,2003.0,94110,san-francisco-ca/320-alabama-st-3-san-francisco-ca-94110/pid_z11yoad48g/for-sale/,Active Under Contract,PENDING,,6b23e91b-8412-4bfe-ad72-36e480b148e7,NO_RESTRICTION,,2021-04-07 16:41:37,7,2021-03-08 00:00:00,Http://AlabamaStLoft.com,,False,False,False,1649000,False,True,,,110,CA,San Francisco,37.765181,-122.412691,94110,APT 3,320 Alabama St #3,Http://AlabamaStLoft.com,,,,,,,,,,,,True
1408,,25,55d9da16-334e-4443-8ff0-9e3d02aeadf0,https://pi.movoto.com/p/110/421535322_0_Rb6U7U_p.jpeg,2021-04-01 00:00:00,Sean Weinstock,1749000,1940.0,2753.0,110,421535322,3.0,5.0,[],Vanguard Properties,31,SINGLE_FAMILY_HOUSE,Residential - Single Family,1981.0,94110,san-francisco-ca/525-franconia-st-san-francisco-ca-94110/pid_inhzoad48g/for-sale/,Pending,PENDING,,1ab89751-8f1d-4454-84be-65cc99d2df70,NO_RESTRICTION,,2021-04-07 16:26:37,7,2021-04-01 00:00:00,,,False,False,False,1749000,False,False,,,110,CA,San Francisco,37.742007,-122.40809,94110,,525 Franconia St,,,,,,,,,,,,,
1409,,25,717baab2-71e1-47a3-957b-1042c9d5e273,https://pi.movoto.com/p/110/421533059_0_6IazJ6_p.jpeg,2021-03-29 00:00:00,Matthew Woebcke,3495000,2500.0,0.0,110,421533059,4.0,3.0,[],Compass SF,64,SINGLE_FAMILY_HOUSE,Residential - Single Family,1984.0,94107,san-francisco-ca/860-de-haro-st-san-francisco-ca-94107/pid_7n4yoad48g/for-sale/,Pending,PENDING,,9df1d827-83b7-4801-a98a-31a806bae010,NO_RESTRICTION,,2021-04-07 16:16:34,7,2021-03-29 00:00:00,Https://my.matterport.com/show/?m=zhuoQMhHTYY&mls=1,,False,False,False,3495000,False,True,,,110,CA,San Francisco,37.758865,-122.401342,94107,,860 De Haro St,Https://my.matterport.com/show/?m=zhuoQMhHTYY&mls=1,,,,,,,,,,,,
1410,,25,e8d48a7f-f8dc-4e0b-b5bd-18f9ba4ed19a,https://pi.movoto.com/p/110/421534431_0_vua76A_p.jpeg,2021-04-02 00:00:00,Ryan Richard,1145000,9273.0,858.0,110,421534431,1.0,1.0,[],Compass,30,CONDO,Condominium,1928.0,94109,san-francisco-ca/1450-greenwich-st-401-san-francisco-ca-94108-110_409030/for-sale/,Pending,PENDING,,9e6752c2-0c2a-4e80-b15e-cb292ca701f3,NO_RESTRICTION,,2021-04-07 15:41:40,7,2021-04-02 00:00:00,,,False,False,False,1145000,False,False,,,110,CA,San Francisco,37.800756,-122.423558,94109,APT 401,1450 Greenwich St #401,,,,,,,,,,,,,
1411,,25,6a85b0ef-6c26-4648-acc1-3f2746a031bb,https://pi.movoto.com/p/110/421534997_0_ZM2MVu_p.jpeg,2021-03-17 00:00:00,Rachel Swann,799000,3863.0,0.0,110,421534997,1.0,1.0,[],Compass,30,CONDO,Condo/Coop/TIC/Loft,1910.0,94109,san-francisco-ca/1530-jones-st-3-san-francisco-ca-94109-110_398296/for-sale/,Pending,PENDING,,ae1c9034-8840-4f98-b510-577194b06fd5,NO_RESTRICTION,,2021-04-07 13:06:24,7,2021-03-17 00:00:00,,,False,False,False,799000,False,False,,,110,CA,San Francisco,37.795432,-122.414613,94109,APT 3,1530 Jones St #3,,,,,,,,,,,,,
1412,,25,a4eada5a-1316-439a-90b7-76760370b2ac,https://pi.movoto.com/p/110/421518594_0_3ZueNZ_p.jpeg,2020-12-29 00:00:00,Rachel Swann,1999000,2389.0,2145.0,110,421518594,3.0,3.0,[],Compass,38,CONDO,Condominium,1909.0,94118,san-francisco-ca/607-2nd-ave-san-francisco-ca-94118-110_419614/for-sale/,Pending,PENDING,,b1f9819c-f37b-4c37-b4a4-c284ac60c4b8,NO_RESTRICTION,,2021-04-07 13:01:27,7,2020-12-29 00:00:00,,,False,False,False,1999000,False,False,,,110,CA,San Francisco,37.777203,-122.459993,94118,,607 2nd Ave,,,,,,,,,,,,,
1413,,26,46ff8e6b-f3ca-4ce9-88c9-632526ab4bf4,https://pi.movoto.com/p/110/421535743_0_Vnm7bY_p.jpeg,2021-04-05 00:00:00,Zhen Bang Yu,1800000,2247.0,3050.0,110,421535743,2.0,4.0,[],Fadcal Home & Mortgages,55,MULTI_FAMILY,Multi Family,1948.0,94117,san-francisco-ca/995-clayton-st-apt-2-san-francisco-ca-94117-110_421535743/for-sale/,Pending,PENDING,,74718440-4385-426c-95d4-9d2285f2d947,NO_RESTRICTION,,2021-04-07 00:16:45,7,2021-04-05 00:00:00,Http://www.995-997claytonst.com/,,False,False,False,1800000,False,True,,,110,CA,San Francisco,37.763864,-122.447507,94117,APT 2,995 Clayton St #2,Http://www.995-997claytonst.com/,,,,,,,,,,,,
1414,,26,2262e8ab-e310-41ea-b6ec-5e6149bbf12f,https://pi.movoto.com/p/110/421535710_0_EyvAII_p.jpeg,2021-04-06 00:00:00,Yevgeniy Zinchik,1798000,2683.0,3000.0,110,421535710,4.0,5.0,[],Compass,46,MULTI_FAMILY,Multi Family,1908.0,94117,san-francisco-ca/935-stanyan-st-apt-3-san-francisco-ca-94117-110_421535710/for-sale/,Pending,PENDING,,f3022412-dffe-400c-a60b-8b7fdb5a0146,NO_RESTRICTION,,2021-04-06 23:56:32,7,2021-04-06 00:00:00,Https://my.matterport.com/show/?m=SmsgikYj74p,,False,False,False,1798000,False,True,,,110,CA,San Francisco,37.765849,-122.453082,94117,APT 3,935 Stanyan St #3,Https://my.matterport.com/show/?m=SmsgikYj74p,,,,,,,,,,,,
1415,,26,e6dc3bc8-7790-416c-a79c-3d902f1a9328,https://pi.movoto.com/p/110/421535711_0_zzUMNe_p.jpeg,2021-04-06 00:00:00,Andrew de Vries,2599000,2483.0,5310.0,110,421535711,3.0,9.0,[],Berkshire Hathaway-Franciscan,71,MULTI_FAMILY,Multi Family,1906.0,94117,san-francisco-ca/820-fell-st-apt-3-san-francisco-ca-94117-110_421535711/for-sale/,Pending,PENDING,,6da9e908-733d-458e-aa93-ebc875af5f52,NO_RESTRICTION,,2021-04-06 22:56:24,7,2021-04-06 00:00:00,Https://my.matterport.com/show/?m=bMruJZUs4dD,,False,False,False,2599000,False,True,,,110,CA,San Francisco,37.775074,-122.431495,94117,APT 3,820 Fell St #3,Https://my.matterport.com/show/?m=bMruJZUs4dD,,,,,,,,,,,,
1416,,26,44e09963-a5d3-4218-9ae3-1e87a1a4c064,https://pi.movoto.com/p/110/421533079_0_EYbJ6N_p.jpeg,2021-03-29 00:00:00,Jason Hoffman,1720000,4447.0,0.0,110,421533079,1.0,2.0,[],Compass,44,CONDO,Condominium,,94115,san-francisco-ca/2409-scott-street-2-san-francisco-ca-94115-110_438489/for-sale/,Pending,PENDING,,20f0c5d4-1111-4534-b52a-8ea67e5590bc,NO_RESTRICTION,,2021-04-06 22:31:27,7,2021-03-29 00:00:00,Http://www.greatscott2.com,,False,False,False,1720000,False,True,,,110,CA,San Francisco,37.792297,-122.439897,94115,APT 2,2409 Scott St #2,Http://www.greatscott2.com,,,,,,,,,,,,
1417,,26,7dab692c-10a4-47c2-9634-8289020e0c1d,https://pi.movoto.com/p/110/421522769_0_EzieJ7_p.jpeg,2020-10-30 00:00:00,Leslie Bauer,2000000,0.0,0.0,110,421522769,3.0,2.0,[],Coldwell Banker Realty,39,CONDO,Stock Cooperative,,94109,san-francisco-ca/1201-california-st-apt-902-3-san-francisco-ca-94109-110_421522769/for-sale/,Active Under Contract,PENDING,,440ae849-7b45-49c8-8b8c-bf6c8d2bc7b0,NO_RESTRICTION,,2021-04-06 21:06:48,7,2020-10-30 00:00:00,Https://youriguide.com/902_3_1201_california_st_san_francisco_ca,,False,False,False,2000000,False,True,,,110,CA,San Francisco,37.791077,-122.414339,94109,APT 902-3,1201 California St #902-3,Https://youriguide.com/902_3_1201_california_st_san_francisco_ca,,,,,,,,,,,,True
1418,,26,fec2bb75-d811-4c20-8538-7adce146fe76,https://pi.movoto.com/p/110/421534736_0_mN2aeY_p.jpeg,2021-02-26 00:00:00,Dale Boutiette,899000,1310.0,1062.0,110,421534736,1.0,2.0,[],Compass SF,29,CONDO,Condominium,1886.0,94117,san-francisco-ca/102-webster-st-san-francisco-ca-94117/pid_mbxwoad48g/for-sale/,Pending,PENDING,,ddb1e0d9-4787-4433-9993-2c274942cdb7,NO_RESTRICTION,,2021-04-06 20:01:38,7,2021-02-26 00:00:00,Https://my.matterport.com/show/?m=Kk9H4G6nqL1,,False,False,False,899000,False,True,,,110,CA,San Francisco,37.771552,-122.428474,94117,,102 Webster St,Https://my.matterport.com/show/?m=Kk9H4G6nqL1,,,,,,,,,,,,
1419,,26,2e3f981c-6b0c-4c8d-83df-f432082cc063,https://pi.movoto.com/p/110/421535624_0_AZBANi_p.jpeg,2021-04-06 00:00:00,Michael Klestoff,885000,3088.0,963.0,110,421535624,1.0,2.0,[],"West & Praszker, REALTORS®",33,CONDO,Condominium,,94122,san-francisco-ca/1205-4th-ave-a-san-francisco-ca-94122-110_414634/for-sale/,Pending,PENDING,,05d23023-6147-4373-887b-f3e67a9e77f9,NO_RESTRICTION,,2021-04-06 19:51:37,7,2021-04-06 00:00:00,,,False,False,False,885000,False,False,,,110,CA,San Francisco,37.765899,-122.461255,94122,APT A,1205 4th Ave #A,,,,,,,,,,,,,
1420,,26,052fc0c4-adf5-4197-a58d-3c90b460dd20,https://pi.movoto.com/p/110/421535567_0_aRa2fm_p.jpeg,2021-04-06 00:00:00,Lamisse Droubi,2250000,2850.0,0.0,110,421535567,2.0,3.0,[],Generation Real Estate,37,SINGLE_FAMILY_HOUSE,Residential - Single Family,1900.0,94114,san-francisco-ca/546-jersey-st-san-francisco-ca-94114/pid_v7wzoad48g/for-sale/,Pending,PENDING,,fcc6b254-a23d-4d79-926a-d063de091adc,NO_RESTRICTION,,2021-04-06 19:26:31,7,2021-04-06 00:00:00,Https://www.dropbox.com/s/386hp3mnbx3ys1i/3.31.2020%20FINAL.%20options-final-0401.pdf?dl=0,,False,False,False,2250000,False,True,,,110,CA,San Francisco,37.750533,-122.437405,94114,,546 Jersey St,Https://www.dropbox.com/s/386hp3mnbx3ys1i/3.31.2020%20FINAL.%20options-final-0401.pdf?dl=0,,,,,,,,,,,,
1421,,26,e38ebf0c-495d-4f26-bc25-054b36105685,https://pi.movoto.com/p/100/ML81837612_0_RRzAJy_p.jpeg,2021-04-06 11:03:14,John Nelson,800000,,707.0,100,ML81837612,1.0,1.0,[],Reali,22,CONDO,Condominium,1923.0,94117,san-francisco-ca/515-masonic-ave-apt-3-san-francisco-ca-94117-100_ml81837612/for-sale/,Active Under Contract,PENDING,,2beffad6-cbd5-4236-9c63-956c7509586e,NO_RESTRICTION,2021-05-14 00:00:00,2021-04-06 18:07:26,7,2021-04-06 11:03:14,Https://my.matterport.com/show/?m=rR6CW7FwYAm&mls=1,,False,False,False,800000,False,True,,,100,CA,San Francisco,37.776438,-122.446879,94117,APT 3,515 Masonic Ave #3,Https://my.matterport.com/show/?m=rR6CW7FwYAm&mls=1,,,,,,,,,,,,True
1422,,26,96c787be-214c-41f1-bc62-d2d2d15a8ee7,https://pi.movoto.com/p/110/421534768_0_afFB6b_p.jpeg,2021-04-02 00:00:00,Lamisse Droubi,2995000,3524.0,0.0,110,421534768,2.0,3.0,[],Generation Real Estate,43,SINGLE_FAMILY_HOUSE,Residential - Single Family,1900.0,94110,san-francisco-ca/986-guerrero-st-san-francisco-ca-94110-110_416473/for-sale/,Pending,PENDING,,0cb264a1-d5d2-4715-bbb9-52718a8c43a7,NO_RESTRICTION,,2021-04-06 17:41:26,7,2021-04-02 00:00:00,,,False,False,False,2995000,False,False,,,110,CA,San Francisco,37.755469,-122.423565,94110,,986 Guerrero St,,,,,,,,,,,,,
1423,,26,63dc1579-034a-4e28-ae27-f47c6fb912bb,https://pi.movoto.com/p/110/421523048_0_zuqFEM_p.jpeg,2021-03-15 00:00:00,Claudia Siegel,1295000,2495.0,0.0,110,421523048,1.0,2.0,[],Compass,48,SINGLE_FAMILY_HOUSE,Residential - Single Family,1907.0,94107,san-francisco-ca/607-texas-st-san-francisco-ca-94107/pid_hn4yoad48g/for-sale/,Pending,PENDING,,2ebc8473-a804-45e4-82d6-67d6beeb451b,NO_RESTRICTION,,2021-04-06 17:21:43,7,2021-03-15 00:00:00,Https://vimeo.com/532590843,,False,False,False,1295000,False,True,,,110,CA,San Francisco,37.758707,-122.394947,94107,,607 Texas St,Https://vimeo.com/532590843,,,,,,,,,,,,
1424,,26,c39d16d8-1749-4f56-a104-fcc6be1f215e,https://pi.movoto.com/p/110/421530672_0_MIjjeN_p.jpeg,2021-03-19 00:00:00,Ashley Barrington-Mace,2195000,0.0,2732.0,110,421530672,4.0,4.0,[],Sotheby's International Realty,55,CONDO,Condominium,2008.0,94122,san-francisco-ca/729-moraga-st-san-francisco-ca-94122/pid_vguxoad48g/for-sale/,Pending,PENDING,,bd429225-3534-4102-bea6-33dc5e7d0b8c,NO_RESTRICTION,,2021-04-06 16:46:30,7,2021-03-19 00:00:00,Http://www.729Moraga.com,,False,False,False,2195000,False,True,,,110,CA,San Francisco,37.756124,-122.470547,94122,,729 Moraga St,Http://www.729Moraga.com,,,,,,,,,,,,
1425,,26,a162b716-3f09-45dc-9f8a-ebf87bf40172,https://pi.movoto.com/p/110/421535569_0_zINQq6_p.jpeg,2021-04-04 00:00:00,William Doyle,2995000,14165.0,2350.0,110,421535569,3.0,3.0,[],Coldwell Banker Realty,52,CONDO,Stock Cooperative,1927.0,94109,san-francisco-ca/1201-california-st-1203-san-francisco-ca-94109/pid_8tdwoad48g/for-sale/,Pending,PENDING,,481364cc-85fc-4d41-8431-f16117f1ae06,NO_RESTRICTION,,2021-04-06 16:05:52,7,2021-04-04 00:00:00,,,False,False,False,2995000,False,False,,,110,CA,San Francisco,37.791077,-122.414339,94109,APT 1203,1201 California St #1203,,,,,,,,,,,,,
1426,,26,a1534248-4c7d-47fa-9a79-6138cd3a0755,https://pi.movoto.com/p/110/421535544_0_ZZi3ei_p.jpeg,2021-04-06 00:00:00,Dan McLean,995000,434.0,864.0,110,421535544,1.0,1.0,[],Coldwell Banker Realty,16,CONDO,Condominium,1929.0,94110,san-francisco-ca/1150-dolores-st-3-san-francisco-ca-94110/pid_rgyzoad48g/for-sale/,Active Under Contract,PENDING,,e82a87fc-a15b-4b85-8ce3-b1f72b685dd0,NO_RESTRICTION,,2021-04-06 14:51:37,7,2021-04-06 00:00:00,Https://mls.kuu.la/share/collection/7Yb1G?fs=1&vr=1&sd=1&initload=0&thumbs=1,,False,False,False,995000,False,True,,,110,CA,San Francisco,37.750904,-122.425468,94110,APT 3,1150 Dolores St #3,Https://mls.kuu.la/share/collection/7Yb1G?fs=1&vr=1&sd=1&initload=0&thumbs=1,,,,,,,,,,,,True
1427,,26,fe018800-cad8-4e3f-9d66-a6c706de2424,https://pi.movoto.com/p/110/421533487_0_mvrj3F_p.jpeg,2021-03-19 00:00:00,Amanda Jones,1325000,3706.0,1257.0,110,421533487,1.0,2.0,[],Compass,29,CONDO,Condominium,1919.0,94118,san-francisco-ca/324-arguello-blvd-3-san-francisco-ca-94118/pid_9i1woad48g/for-sale/,Pending,PENDING,,f6359de4-77e0-4b53-b199-7671efeb26f1,NO_RESTRICTION,,2021-04-06 14:51:36,7,2021-03-19 00:00:00,,,False,False,False,1325000,False,False,,,110,CA,San Francisco,37.785115,-122.45877,94118,APT 3,324 Arguello Blvd #3,,,,,,,,,,,,,
1428,,26,8f490831-0d91-4c92-a5c5-8b07c3298526,https://pi.movoto.com/p/110/421535523_0_JMyfNJ_p.jpeg,2021-04-05 00:00:00,Michelle Ye,1350000,27581.0,1223.0,110,421535523,2.0,2.0,[],KW Peninsula Estates,67,CONDO,Condominium,2002.0,94105,san-francisco-ca/400-beale-st-1901-san-francisco-ca-94105/pid_twyyoad48g/for-sale/,Pending,PENDING,,1741f465-9b3c-48a4-8241-aa25f5b5805c,NO_RESTRICTION,,2021-04-06 06:21:15,7,2021-04-05 00:00:00,,,False,False,False,1350000,False,False,,,110,CA,San Francisco,37.787088,-122.391128,94105,APT 1901,400 Beale St #1901,,,,,,,,,,,,,
1429,,26,2f268a54-0c23-4237-a4b0-34c20b3dcd0f,https://pi.movoto.com/p/110/421535480_0_E6UFia_p.jpeg,2021-03-25 00:00:00,Andrea Swetland,1429000,41262.0,1338.0,110,421535480,2.0,3.0,[],Vanguard Properties,23,CONDO,Condominium,1999.0,94117,san-francisco-ca/988-fulton-st-342-san-francisco-ca-94117/pid_uquwoad48g/for-sale/,Pending,PENDING,,f16a1556-adec-4f11-b764-ea87d7c49118,NO_RESTRICTION,,2021-04-06 05:41:14,7,2021-03-25 00:00:00,Http://988fulton342.com,,False,False,False,1429000,False,True,,,110,CA,San Francisco,37.777741,-122.432477,94117,APT 342,988 Fulton St #342,Http://988fulton342.com,,,,,,,,,,,,
1430,,26,7460d032-c5ff-4634-95f8-a04074a9f7e1,https://pi.movoto.com/p/110/421535089_0_ufnyvn_p.jpeg,2021-03-06 00:00:00,Ric Rocchiccioli,1400000,2850.0,1289.0,110,421535089,1.0,3.0,[],Compass SF,54,CONDO,Condominium,1911.0,94114,san-francisco-ca/3960-18th-st-san-francisco-ca-94114/pid_sloyoad48g/for-sale/,Pending,PENDING,,462807f8-3b75-4bf0-b0a9-67fced43bac0,NO_RESTRICTION,,2021-04-06 05:06:14,7,2021-03-06 00:00:00,Https://www.3960-18thst.com/,,False,False,False,1400000,False,True,,,110,CA,San Francisco,37.761166,-122.431946,94114,,3960 18th St,Https://www.3960-18thst.com/,,,,,,,,,,,,
1431,,26,ff46b6ab-28f4-4dd0-8838-23f8b7d197f5,https://pi.movoto.com/p/110/421535460_0_zfrzjQ_p.jpeg,2021-04-05 00:00:00,Patricia Lawton,1495000,3131.0,1161.0,110,421535460,1.0,2.0,[],Sotheby's International Realty,43,CONDO,Condominium,1907.0,94114,san-francisco-ca/207-caselli-ave-san-francisco-ca-94114/pid_jm9xoad48g/for-sale/,Active Under Contract,PENDING,,24e46bac-ef77-47cb-b9c7-1caf90672ee5,NO_RESTRICTION,,2021-04-06 03:06:12,7,2021-04-05 00:00:00,,,False,False,False,1495000,False,False,,,110,CA,San Francisco,37.759181,-122.443363,94114,,207 Caselli Ave,,,,,,,,,,,,,True
1432,,27,6bdbbfc0-8bf6-4b5e-8ab4-4da0c35cb5a4,https://pi.movoto.com/p/110/421533213_0_UbQaqV_p.jpeg,2021-01-05 00:00:00,Chip McAllister,2500000,2343.0,2489.0,110,421533213,3.0,4.0,[],Compass SF,53,SINGLE_FAMILY_HOUSE,Residential - Single Family,1928.0,94123,san-francisco-ca/3140-baker-st-san-francisco-ca-94123/pid_voywoad48g/for-sale/,Pending,PENDING,,ede8efab-d7ce-49f8-afd8-269fe8cfa408,NO_RESTRICTION,,2021-04-06 00:36:32,7,2021-01-05 00:00:00,Http://www.presenting3140baker.com,,False,False,False,2500000,False,True,,,110,CA,San Francisco,37.80016,-122.44611,94123,,3140 Baker St,Http://www.presenting3140baker.com,,,,,,,,,,,,
1433,,27,8cbf805e-e79e-41a9-b770-6604d4cabb3b,https://pi.movoto.com/p/110/421535424_0_66rZyy_p.jpeg,2021-04-05 00:00:00,Frank Nolan,6495000,2848.0,4004.0,110,421535424,4.5,5.0,[],Vanguard Properties,32,MULTI_FAMILY,Multi Family,,94114,san-francisco-ca/250-cumberland-st-apt-2-san-francisco-ca-94114-110_421535424/for-sale/,Active Under Contract,PENDING,,574c99e6-14a5-4c3c-aa16-981a2f1df9d4,NO_RESTRICTION,,2021-04-06 00:26:21,7,2021-04-05 00:00:00,Http://www.250cumberland.com,,False,False,False,6495000,False,True,,,110,CA,San Francisco,37.758987,-122.429317,94114,APT 2,250 Cumberland St #2,Http://www.250cumberland.com,,,,,,,,,,,,True
1434,,27,86ecdae7-6102-4be8-b823-6f59faca230f,https://pi.movoto.com/p/110/421535423_0_JqZMQF_p.jpeg,2021-04-05 00:00:00,Brandon Yager,1099000,15611.0,1294.0,110,421535423,2.0,1.0,[],Yager Realty of California,16,CONDO,Condominium,2003.0,94110,san-francisco-ca/3375-17th-st-208-san-francisco-ca-94110/pid_j1oyoad48g/for-sale/,Pending,PENDING,,21e67a6a-7575-420f-b871-6ccca0a5d73e,NO_RESTRICTION,,2021-04-06 00:21:33,7,2021-04-05 00:00:00,,,False,False,False,1099000,False,False,,,110,CA,San Francisco,37.763104,-122.421299,94110,APT 208,3375 17th St #208,,,,,,,,,,,,,
1435,,27,268d1c62-bc45-4e83-bd18-96414a8c5efb,https://pi.movoto.com/p/110/421535371_0_66rZyy_p.jpeg,2021-04-05 00:00:00,Frank Nolan,6495000,2848.0,4004.0,110,421535371,5.0,5.0,[],Vanguard Properties,30,SINGLE_FAMILY_HOUSE,Residential - Single Family,,94114,san-francisco-ca/250-cumberland-st-san-francisco-ca-94114-110_427073/for-sale/,Active Under Contract,PENDING,,2c2fe433-c88b-4007-a605-c50f00bfb90e,NO_RESTRICTION,,2021-04-06 00:21:33,7,2021-04-05 00:00:00,Http://www.250cumberland.com,,False,False,False,6495000,False,True,,,110,CA,San Francisco,37.758987,-122.429317,94114,,250 Cumberland St,Http://www.250cumberland.com,,,,,,,,,,,,True
